version,w,s,i,time (ms)
txact,60,26,24,489.127
txact,60,26,25,536.943
txact,60,26,31,476.910
txact,60,26,32,492.460
txact,60,26,33,510.235
txact,60,26,34,506.931
txact,60,26,35,517.323
txact,60,28,11,501.600
txact,60,28,12,534.135
txact,60,28,13,540.950
txact,60,28,14,487.757
txact,60,28,15,517.315
txact,60,28,21,505.420
txact,60,28,22,538.555
txact,60,28,23,498.992
txact,60,28,24,491.134
txact,60,28,25,506.932
txact,60,28,31,486.823
txact,60,28,32,573.015
txact,60,28,33,518.465
txact,60,28,34,534.285
txact,60,28,35,556.266
txact,60,30,11,528.788
txact,60,30,12,522.012
txact,60,30,13,558.201
txact,60,30,14,542.512
txact,60,30,15,558.425
txact,60,30,21,454.160
txact,60,30,22,507.510
txact,60,30,23,523.306
txact,60,30,24,475.154
txact,60,30,25,554.362
txact,60,30,31,561.133
txact,60,30,32,478.167
txact,60,30,33,467.593
txact,60,30,34,508.556
txact,60,30,35,503.462
txact,60,32,11,504.802
txact,60,32,12,473.401
txact,60,32,13,509.025
txact,60,32,14,491.878
txact,60,32,15,515.963
txact,60,32,21,511.265
txact,60,32,22,502.715
txact,60,32,23,504.166
txact,60,32,24,513.439
txact,60,32,25,505.912
txact,60,32,31,513.434
txact,60,32,32,581.912
txact,60,32,33,497.894
txact,60,32,34,520.040
txact,60,32,35,520.126
txact,60,34,11,512.510
txact,60,34,12,509.218
txact,60,34,13,564.635
txact,60,34,14,500.378
txact,60,34,15,503.880
txact,60,34,21,516.233
txact,60,34,22,528.659
txact,60,34,23,497.008
txact,60,34,24,544.811
txact,60,34,25,507.397
txact,60,34,31,524.341
txact,60,34,32,481.972
txact,60,34,33,565.242
txact,60,34,34,513.953
txact,60,34,35,513.534
txact,60,36,11,568.326
txact,60,36,12,588.168
txact,60,36,13,540.913
txact,60,36,14,487.607
txact,60,36,15,538.855
txact,60,36,21,520.782
txact,60,36,22,516.204
txact,60,36,23,581.180
txact,60,36,24,480.077
txact,60,36,25,513.281
txact,60,36,31,554.189
txact,60,36,32,536.782
txact,60,36,33,555.970
txact,60,36,34,516.924
txact,60,36,35,531.145
txact,60,38,11,544.953
txact,60,38,12,511.491
txact,60,38,13,602.591
txact,60,38,14,522.063
txact,60,38,15,539.134
txact,60,38,21,489.861
txact,60,38,22,549.005
txact,60,38,23,502.225
txact,60,38,24,519.463
txact,60,38,25,520.042
txact,60,38,31,576.577
txact,60,38,32,531.434
txact,60,38,33,572.065
txact,60,38,34,523.554
txact,60,38,35,513.408
txact,60,4,11,508.011
txact,60,4,12,536.515
txact,60,4,13,501.105
txact,60,4,14,562.122
txact,60,4,15,551.406
txact,60,4,21,573.347
txact,60,4,22,566.260
txact,60,4,23,573.363
txact,60,4,24,537.665
txact,60,4,25,535.631
txact,60,4,31,552.407
txact,60,4,32,546.522
txact,60,4,33,540.472
txact,60,4,34,527.392
txact,60,4,35,604.619
txact,60,40,11,549.258
txact,60,40,12,566.641
txact,60,40,13,507.479
txact,60,40,14,512.183
txact,60,40,15,539.961
txact,60,40,21,545.768
txact,60,40,22,546.198
txact,60,40,23,572.043
txact,60,40,24,549.076
txact,60,40,25,533.386
txact,60,40,31,476.954
txact,60,40,32,492.941
txact,60,40,33,546.945
txact,60,40,34,504.258
txact,60,40,35,521.895
txact,60,42,11,574.848
txact,60,42,12,555.116
txact,60,42,13,501.797
txact,60,42,14,509.549
txact,60,42,15,529.006
txact,60,42,21,543.208
txact,60,42,22,539.276
txact,60,42,23,518.186
txact,60,42,24,508.683
txact,60,42,25,521.304
txact,60,42,31,544.609
txact,60,42,32,579.656
txact,60,42,33,530.919
txact,60,42,34,547.256
txact,60,42,35,517.732
txact,60,44,11,561.594
txact,60,44,12,572.386
txact,60,44,13,533.919
txact,60,44,14,539.430
txact,60,44,15,487.700
txact,60,44,21,515.174
txact,60,44,22,553.799
txact,60,44,23,497.981
txact,60,44,24,531.512
txact,60,44,25,564.475
txact,60,44,31,526.096
txact,60,44,32,544.656
txact,60,44,33,568.419
txact,60,44,34,548.231
txact,60,44,35,548.981
txact,60,46,11,513.619
txact,60,46,12,546.712
txact,60,46,13,498.447
txact,60,46,14,538.108
txact,60,46,15,519.346
txact,60,46,21,519.916
txact,60,46,22,544.271
txact,60,46,23,521.429
txact,60,46,24,550.696
txact,60,46,25,562.816
txact,60,46,31,529.834
txact,60,46,32,545.821
txact,60,46,33,569.936
txact,60,46,34,583.679
txact,60,46,35,526.776
txact,60,48,11,513.930
txact,60,48,12,560.496
txact,60,48,13,556.401
txact,60,48,14,559.616
txact,60,48,15,574.342
txact,60,48,21,538.108
txact,60,48,22,557.731
txact,60,48,23,541.988
txact,60,48,24,556.999
txact,60,48,25,532.580
txact,60,48,31,555.736
txact,60,48,32,527.637
txact,60,48,33,489.797
txact,60,48,34,500.270
txact,60,48,35,539.492
txact,60,50,11,526.730
txact,60,50,12,567.381
txact,60,50,13,530.743
txact,60,50,14,520.881
txact,60,50,15,554.358
txact,60,50,21,494.798
txact,60,50,22,519.259
txact,60,50,23,548.757
txact,60,50,24,581.690
txact,60,50,25,527.095
txact,60,50,31,535.257
txact,60,50,32,531.804
txact,60,50,33,507.696
txact,60,50,34,534.099
txact,60,50,35,619.965
txact,60,52,11,611.746
txact,60,52,12,554.611
txact,60,52,13,555.992
txact,60,52,14,540.361
txact,60,52,15,543.913
txact,60,52,21,512.904
txact,60,52,22,563.426
txact,60,52,23,558.590
txact,60,52,24,489.070
txact,60,52,25,563.817
txact,60,52,31,521.994
txact,60,52,32,550.625
txact,60,52,33,512.740
txact,60,52,34,510.745
txact,60,52,35,508.966
txact,60,54,11,530.580
txact,60,54,12,498.666
txact,60,54,13,537.030
txact,60,54,14,537.607
txact,60,54,15,591.063
txact,60,54,21,528.851
txact,60,54,22,533.486
txact,60,54,23,528.607
txact,60,54,24,516.103
txact,60,54,25,535.114
txact,60,54,31,509.410
txact,60,54,32,505.070
txact,60,54,33,580.943
txact,60,54,34,534.164
txact,60,54,35,519.672
txact,60,56,11,514.293
txact,60,56,12,570.460
txact,60,56,13,519.491
txact,60,56,14,547.690
txact,60,56,15,614.862
txact,60,56,21,500.363
txact,60,56,22,570.044
txact,60,56,23,490.583
txact,60,56,24,530.813
txact,60,56,25,580.347
txact,60,56,31,533.467
txact,60,56,32,552.641
txact,60,56,33,514.222
txact,60,56,34,554.905
txact,60,56,35,541.889
txact,60,58,11,524.006
txact,60,58,12,528.230
txact,60,58,13,604.628
txact,60,58,14,548.441
txact,60,58,15,538.386
txact,60,58,21,543.469
txact,60,58,22,514.959
txact,60,58,23,549.895
txact,60,58,24,513.858
txact,60,58,25,547.524
txact,60,58,31,569.906
txact,60,58,32,557.933
txact,60,58,33,539.055
txact,60,58,34,526.961
txact,60,58,35,540.378
txact,60,6,11,487.952
txact,60,6,12,450.349
txact,60,6,13,488.014
txact,60,6,14,447.434
txact,60,6,15,486.704
txact,60,6,21,501.363
txact,60,6,22,504.786
txact,60,6,23,437.256
txact,60,6,24,485.939
txact,60,6,25,510.141
txact,60,6,31,576.054
txact,60,6,32,498.117
txact,60,6,33,480.700
txact,60,6,34,478.161
txact,60,6,35,454.429
txact,60,60,11,581.144
txact,60,60,12,528.733
txact,60,60,13,507.857
txact,60,60,14,538.763
txact,60,60,15,547.271
txact,60,60,21,555.947
txact,60,60,22,528.448
txact,60,60,23,536.158
txact,60,60,24,483.902
txact,60,60,25,562.410
txact,60,60,31,552.021
txact,60,60,32,585.893
txact,60,60,33,564.110
txact,60,60,34,575.308
txact,60,60,35,559.125
txact,60,62,11,553.171
txact,60,62,12,582.410
txact,60,62,13,533.843
txact,60,62,14,577.849
txact,60,62,15,529.935
txact,60,62,21,556.802
txact,60,62,22,584.289
txact,60,62,23,552.645
txact,60,62,24,572.787
txact,60,62,25,544.663
txact,60,62,31,563.491
txact,60,62,32,555.747
txact,60,62,33,525.765
txact,60,62,34,553.440
txact,60,62,35,521.389
txact,60,64,11,556.791
txact,60,64,12,560.612
txact,60,64,13,551.310
txact,60,64,14,526.469
txact,60,64,15,530.752
txact,60,64,21,531.219
txact,60,64,22,533.694
txact,60,64,23,564.469
txact,60,64,24,566.219
txact,60,64,25,553.196
txact,60,64,31,560.888
txact,60,64,32,560.760
txact,60,64,33,563.188
txact,60,64,34,539.410
txact,60,64,35,532.751
txact,60,8,11,413.491
txact,60,8,12,460.760
txact,60,8,13,477.513
txact,60,8,14,463.311
txact,60,8,15,461.661
txact,60,8,21,464.788
txact,60,8,22,488.265
txact,60,8,23,454.425
txact,60,8,24,474.834
txact,60,8,25,468.294
txact,60,8,31,465.682
txact,60,8,32,428.860
txact,60,8,33,432.151
txact,60,8,34,459.172
txact,60,8,35,417.322
txact,62,1,11,663.954
txact,62,1,12,793.383
txact,62,1,13,778.732
txact,62,1,14,692.033
txact,62,1,15,922.502
txact,62,1,21,879.476
txact,62,1,22,833.617
txact,62,1,23,793.055
txact,62,1,24,880.327
txact,62,1,25,809.322
txact,62,1,31,809.573
txact,62,1,32,830.471
txact,62,1,33,771.748
txact,62,1,34,808.097
txact,62,1,35,793.399
txact,62,10,11,520.824
txact,62,10,12,501.833
txact,62,10,13,448.446
txact,62,10,14,447.978
txact,62,10,15,474.493
txact,62,10,21,520.682
txact,62,10,22,464.892
txact,62,10,23,461.558
txact,62,10,24,423.257
txact,62,10,25,463.197
txact,62,10,31,486.410
txact,62,10,32,471.050
txact,62,10,33,473.206
txact,62,10,34,463.711
txact,62,10,35,451.656
txact,62,12,11,444.471
txact,62,12,12,430.168
txact,62,12,13,466.667
txact,62,12,14,455.794
txact,62,12,15,482.216
txact,62,12,21,487.759
txact,62,12,22,490.333
txact,62,12,23,518.987
txact,62,12,24,481.721
txact,62,12,25,449.013
txact,62,12,31,453.185
txact,62,12,32,517.951
txact,62,12,33,476.125
txact,62,12,34,442.831
txact,62,12,35,507.922
txact,62,14,11,452.533
txact,62,14,12,462.521
txact,62,14,13,521.982
txact,62,14,14,476.695
txact,62,14,15,475.756
txact,62,14,21,482.471
txact,62,14,22,468.163
txact,62,14,23,454.766
txact,62,14,24,457.409
txact,62,14,25,490.317
txact,62,14,31,533.255
txact,62,14,32,483.942
txact,62,14,33,496.256
txact,62,14,34,426.750
txact,62,14,35,491.419
txact,62,16,11,484.370
txact,62,16,12,499.489
txact,62,16,13,479.525
txact,62,16,14,450.198
txact,62,16,15,493.872
txact,62,16,21,557.738
txact,62,16,22,475.567
txact,62,16,23,541.930
txact,62,16,24,495.697
txact,62,16,25,471.869
txact,62,16,31,463.041
txact,62,16,32,487.965
txact,62,16,33,577.663
txact,62,16,34,515.716
txact,62,16,35,445.567
txact,62,18,11,437.011
txact,62,18,12,470.923
txact,62,18,13,480.321
txact,62,18,14,531.634
txact,62,18,15,461.203
txact,62,18,21,514.502
txact,62,18,22,570.568
txact,62,18,23,523.655
txact,62,18,24,508.135
txact,62,18,25,450.935
txact,62,18,31,503.794
txact,62,18,32,551.476
txact,62,18,33,507.312
txact,62,18,34,464.790
txact,62,18,35,544.046
txact,62,2,11,754.460
txact,62,2,12,694.753
txact,62,2,13,782.021
txact,62,2,14,771.864
txact,62,2,15,720.765
txact,62,2,21,813.701
txact,62,2,22,621.092
txact,62,2,23,710.125
txact,62,2,24,772.451
txact,62,2,25,696.993
txact,62,2,31,698.696
txact,62,2,32,748.032
txact,62,2,33,726.041
txact,62,2,34,831.738
txact,62,2,35,766.076
txact,62,20,11,553.341
txact,62,20,12,510.084
txact,62,20,13,504.142
txact,62,20,14,497.804
txact,62,20,15,489.215
txact,62,20,21,503.857
txact,62,20,22,533.502
txact,62,20,23,463.822
txact,62,20,24,465.822
txact,62,20,25,525.755
txact,62,20,31,508.633
txact,62,20,32,548.746
txact,62,20,33,507.117
txact,62,20,34,512.584
txact,62,20,35,505.495
txact,62,22,11,494.646
txact,62,22,12,516.171
txact,62,22,13,503.631
txact,62,22,14,529.111
txact,62,22,15,508.398
txact,62,22,21,510.307
txact,62,22,22,512.751
txact,62,22,23,529.703
txact,62,22,24,511.239
txact,62,22,25,513.483
txact,62,22,31,542.060
txact,62,22,32,508.829
txact,62,22,33,521.828
txact,62,22,34,512.073
txact,62,22,35,496.054
txact,62,24,11,528.469
txact,62,24,12,514.584
txact,62,24,13,527.570
txact,62,24,14,540.490
txact,62,24,15,581.525
txact,62,24,21,533.352
txact,62,24,22,524.249
txact,62,24,23,550.184
txact,62,24,24,536.506
txact,62,24,25,552.307
txact,62,24,31,509.660
txact,62,24,32,488.686
txact,62,24,33,590.696
txact,62,24,34,482.918
txact,62,24,35,527.038
txact,62,26,11,488.331
txact,62,26,12,520.758
txact,62,26,13,487.865
txact,62,26,14,516.523
txact,62,26,15,474.368
txact,62,26,21,509.909
txact,62,26,22,526.679
txact,62,26,23,503.391
txact,62,26,24,544.427
txact,62,26,25,529.264
txact,62,26,31,538.015
txact,62,26,32,545.134
txact,62,26,33,542.924
txact,62,26,34,546.266
txact,62,26,35,517.466
txact,62,28,11,539.200
txact,62,28,12,481.717
txact,62,28,13,522.336
txact,62,28,14,537.639
txact,62,28,15,567.988
txact,62,28,21,547.231
txact,62,28,22,498.106
txact,62,28,23,513.190
txact,62,28,24,520.909
txact,62,28,25,546.292
txact,62,28,31,520.048
txact,62,28,32,517.160
txact,62,28,33,522.945
txact,62,28,34,587.374
txact,62,28,35,524.065
txact,62,30,11,500.216
txact,62,30,12,476.273
txact,62,30,13,543.898
txact,62,30,14,485.799
txact,62,30,15,521.647
txact,62,30,21,497.915
txact,62,30,22,539.356
txact,62,30,23,495.368
txact,62,30,24,486.702
txact,62,30,25,537.750
txact,62,30,31,543.526
txact,62,30,32,559.743
txact,62,30,33,516.282
txact,62,30,34,512.842
txact,62,30,35,537.465
txact,62,32,11,543.663
txact,62,32,12,471.631
txact,62,32,13,537.939
txact,62,32,14,533.834
txact,62,32,15,501.322
txact,62,32,21,483.229
txact,62,32,22,481.177
txact,62,32,23,541.003
txact,62,32,24,555.930
txact,62,32,25,590.285
txact,62,32,31,482.815
txact,62,32,32,514.023
txact,62,32,33,556.070
txact,62,32,34,496.331
txact,62,32,35,526.378
txact,62,34,11,526.961
txact,62,34,12,508.220
txact,62,34,13,538.360
txact,62,34,14,485.803
txact,62,34,15,534.317
txact,62,34,21,528.780
txact,62,34,22,520.776
txact,62,34,23,511.561
txact,62,34,24,553.633
txact,62,34,25,451.847
txact,62,34,31,500.680
txact,62,34,32,531.154
txact,62,34,33,597.409
txact,62,34,34,533.161
txact,62,34,35,519.564
txact,62,36,11,557.036
txact,62,36,12,500.610
txact,62,36,13,519.409
txact,62,36,14,520.460
txact,62,36,15,533.017
txact,62,36,21,544.459
txact,62,36,22,531.131
txact,62,36,23,673.125
txact,62,36,24,587.423
txact,62,36,25,526.758
txact,62,36,31,549.997
txact,62,36,32,587.755
txact,62,36,33,557.252
txact,62,36,34,587.469
txact,62,36,35,508.697
txact,62,38,11,509.927
txact,62,38,12,499.643
txact,62,38,13,533.180
txact,62,38,14,496.836
txact,62,38,15,510.108
txact,62,38,21,517.329
txact,62,38,22,563.545
txact,62,38,23,545.106
txact,62,38,24,536.097
txact,62,38,25,517.747
txact,62,38,31,583.018
txact,62,38,32,554.158
txact,62,38,33,562.365
txact,62,38,34,523.604
txact,62,38,35,520.399
txact,62,4,11,539.141
txact,62,4,12,509.222
txact,62,4,13,538.655
txact,62,4,14,571.400
txact,62,4,15,572.440
txact,62,4,21,523.346
txact,62,4,22,613.475
txact,62,4,23,507.068
txact,62,4,24,546.476
txact,62,4,25,544.474
txact,62,4,31,569.009
txact,62,4,32,535.148
txact,62,4,33,527.672
txact,62,4,34,545.643
txact,62,4,35,559.773
txact,62,40,11,536.818
txact,62,40,12,523.472
txact,62,40,13,544.605
txact,62,40,14,516.087
txact,62,40,15,564.585
txact,62,40,21,488.477
txact,62,40,22,544.255
txact,62,40,23,553.115
txact,62,40,24,583.179
txact,62,40,25,520.748
txact,62,40,31,555.511
txact,62,40,32,502.334
txact,62,40,33,527.159
txact,62,40,34,482.765
txact,62,40,35,542.207
txact,62,42,11,588.050
txact,62,42,12,548.287
txact,62,42,13,559.432
txact,62,42,14,537.716
txact,62,42,15,523.785
txact,62,42,21,586.312
txact,62,42,22,544.759
txact,62,42,23,551.792
txact,62,42,24,515.109
txact,62,42,25,546.060
txact,62,42,31,523.013
txact,62,42,32,550.717
txact,62,42,33,515.147
txact,62,42,34,565.942
txact,62,42,35,531.166
txact,62,44,11,547.174
txact,62,44,12,523.416
txact,62,44,13,536.451
txact,62,44,14,526.851
txact,62,44,15,520.198
txact,62,44,21,573.357
txact,62,44,22,507.218
txact,62,44,23,502.740
txact,62,44,24,568.496
txact,62,44,25,574.163
txact,62,44,31,535.736
txact,62,44,32,522.586
txact,62,44,33,543.775
txact,62,44,34,505.123
txact,62,44,35,571.896
txact,62,46,11,584.195
txact,62,46,12,522.520
txact,62,46,13,555.367
txact,62,46,14,553.423
txact,62,46,15,479.800
txact,62,46,21,519.182
txact,62,46,22,534.259
txact,62,46,23,539.579
txact,62,46,24,487.439
txact,62,46,25,527.038
txact,62,46,31,550.659
txact,62,46,32,552.837
txact,62,46,33,550.443
txact,62,46,34,530.041
txact,62,46,35,519.338
txact,62,48,11,551.657
txact,62,48,12,530.498
txact,62,48,13,530.596
txact,62,48,14,537.372
txact,62,48,15,528.214
txact,62,48,21,555.722
txact,62,48,22,607.522
txact,62,48,23,543.732
txact,62,48,24,520.990
txact,62,48,25,480.370
txact,62,48,31,553.523
txact,62,48,32,533.745
txact,62,48,33,509.198
txact,62,48,34,523.990
txact,62,48,35,511.100
txact,62,50,11,541.168
txact,62,50,12,557.918
txact,62,50,13,596.039
txact,62,50,14,538.796
txact,62,50,15,564.794
txact,62,50,21,547.858
txact,62,50,22,553.879
txact,62,50,23,523.541
txact,62,50,24,571.911
txact,62,50,25,496.526
txact,62,50,31,518.728
txact,62,50,32,555.629
txact,62,50,33,553.357
txact,62,50,34,491.844
txact,62,50,35,550.231
txact,62,52,11,544.212
txact,62,52,12,556.859
txact,62,52,13,535.666
txact,62,52,14,519.441
txact,62,52,15,534.019
txact,62,52,21,555.770
txact,62,52,22,563.423
txact,62,52,23,534.507
txact,62,52,24,576.819
txact,62,52,25,635.209
txact,62,52,31,550.420
txact,62,52,32,576.843
txact,62,52,33,543.738
txact,62,52,34,551.858
txact,62,52,35,524.629
txact,62,54,11,552.889
txact,62,54,12,583.892
txact,62,54,13,546.527
txact,62,54,14,561.478
txact,62,54,15,539.732
txact,62,54,21,539.581
txact,62,54,22,544.163
txact,62,54,23,544.214
txact,62,54,24,503.984
txact,62,54,25,533.872
txact,62,54,31,532.853
txact,62,54,32,551.738
txact,62,54,33,546.928
txact,62,54,34,567.509
txact,62,54,35,544.800
txact,62,56,11,532.878
txact,62,56,12,535.661
txact,62,56,13,528.058
txact,62,56,14,536.236
txact,62,56,15,583.352
txact,62,56,21,548.560
txact,62,56,22,544.336
txact,62,56,23,528.504
txact,62,56,24,564.649
txact,62,56,25,615.543
txact,62,56,31,554.244
txact,62,56,32,564.324
txact,62,56,33,599.118
txact,62,56,34,531.629
txact,62,56,35,559.325
txact,62,58,11,535.389
txact,62,58,12,530.474
txact,62,58,13,550.484
txact,62,58,14,577.438
txact,62,58,15,547.918
txact,62,58,21,553.334
txact,62,58,22,539.239
txact,62,58,23,571.664
txact,62,58,24,542.112
txact,62,58,25,511.024
txact,62,58,31,563.007
txact,62,58,32,518.630
txact,62,58,33,630.430
txact,62,58,34,519.601
txact,62,58,35,515.464
txact,62,6,11,450.988
txact,62,6,12,497.718
txact,62,6,13,477.155
txact,62,6,14,511.519
txact,62,6,15,530.128
txact,62,6,21,478.211
txact,62,6,22,468.626
txact,62,6,23,459.992
txact,62,6,24,486.650
txact,62,6,25,488.803
txact,62,6,31,476.474
txact,62,6,32,453.401
txact,62,6,33,487.329
txact,62,6,34,477.271
txact,62,6,35,474.641
txact,62,60,11,546.162
txact,62,60,12,551.233
txact,62,60,13,533.173
txact,62,60,14,631.203
txact,62,60,15,587.807
txact,62,60,21,614.232
txact,62,60,22,517.318
txact,62,60,23,534.283
txact,62,60,24,536.458
txact,62,60,25,559.480
txact,62,60,31,620.929
txact,62,60,32,549.998
txact,62,60,33,574.529
txact,62,60,34,569.429
txact,62,60,35,543.474
txact,62,62,11,553.389
txact,62,62,12,606.578
txact,62,62,13,544.488
txact,62,62,14,512.343
txact,62,62,15,537.907
txact,62,62,21,554.209
txact,62,62,22,560.082
txact,62,62,23,528.594
txact,62,62,24,550.208
txact,62,62,25,547.445
txact,62,62,31,572.595
txact,62,62,32,604.908
txact,62,62,33,558.715
txact,62,62,34,522.026
txact,62,62,35,567.527
txact,62,64,11,548.659
txact,62,64,12,544.094
txact,62,64,13,529.275
txact,62,64,14,573.186
txact,62,64,15,562.449
txact,62,64,21,513.151
txact,62,64,22,537.612
txact,62,64,23,596.457
txact,62,64,24,534.908
txact,62,64,25,524.588
txact,62,64,31,557.600
txact,62,64,32,529.509
txact,62,64,33,507.989
txact,62,64,34,519.120
txact,62,64,35,530.410
txact,62,8,11,493.529
txact,62,8,12,445.384
txact,62,8,13,497.544
txact,62,8,14,429.319
txact,62,8,15,496.748
txact,62,8,21,435.673
txact,62,8,22,457.601
txact,62,8,23,447.749
txact,62,8,24,458.252
txact,62,8,25,431.860
txact,62,8,31,510.365
txact,62,8,32,537.170
txact,62,8,33,458.916
txact,62,8,34,452.734
txact,62,8,35,465.478
txact,64,1,11,682.236
txact,64,1,12,835.504
txact,64,1,13,895.719
txact,64,1,14,778.910
txact,64,1,15,824.341
txact,64,1,21,959.496
txact,64,1,22,814.080
txact,64,1,23,789.315
txact,64,1,24,807.226
txact,64,1,25,811.434
txact,64,1,31,739.122
txact,64,1,32,770.979
txact,64,1,33,807.994
txact,64,1,34,743.828
txact,64,1,35,774.340
txact,64,10,11,503.046
txact,64,10,12,417.221
txact,64,10,13,439.238
txact,64,10,14,472.436
txact,64,10,15,459.536
txact,64,10,21,456.607
txact,64,10,22,465.288
txact,64,10,23,492.127
txact,64,10,24,466.678
txact,64,10,25,480.247
txact,64,10,31,457.687
txact,64,10,32,459.602
txact,64,10,33,455.859
txact,64,10,34,466.477
txact,64,10,35,485.806
txact,64,12,11,437.384
txact,64,12,12,464.903
txact,64,12,13,455.800
txact,64,12,14,429.562
txact,64,12,15,451.307
txact,64,12,21,509.319
txact,64,12,22,463.898
txact,64,12,23,487.299
txact,64,12,24,458.555
txact,64,12,25,428.337
txact,64,12,31,499.929
txact,64,12,32,484.887
txact,64,12,33,504.540
txact,64,12,34,478.633
txact,64,12,35,480.952
txact,64,14,11,511.412
txact,64,14,12,522.191
txact,64,14,13,478.376
txact,64,14,14,501.430
txact,64,14,15,471.225
txact,64,14,21,544.930
txact,64,14,22,448.727
txact,64,14,23,481.175
txact,64,14,24,478.317
txact,64,14,25,520.372
txact,64,14,31,476.896
txact,64,14,32,481.098
txact,64,14,33,449.890
txact,64,14,34,512.314
txact,64,14,35,464.711
txact,64,16,11,522.626
txact,64,16,12,520.252
txact,64,16,13,511.322
txact,64,16,14,512.222
txact,64,16,15,489.404
txact,64,16,21,630.536
txact,64,16,22,518.755
txact,64,16,23,494.569
txact,64,16,24,561.123
txact,64,16,25,485.159
txact,64,16,31,511.010
txact,64,16,32,515.132
txact,64,16,33,494.821
txact,64,16,34,492.387
txact,64,16,35,464.601
txact,64,18,11,486.993
txact,64,18,12,481.339
txact,64,18,13,470.406
txact,64,18,14,515.685
txact,64,18,15,497.726
txact,64,18,21,477.513
txact,64,18,22,543.430
txact,64,18,23,475.023
txact,64,18,24,511.795
txact,64,18,25,472.287
txact,64,18,31,533.417
txact,64,18,32,505.928
txact,64,18,33,493.510
txact,64,18,34,506.890
txact,64,18,35,439.867
txact,64,2,11,725.884
txact,64,2,12,729.161
txact,64,2,13,718.852
txact,64,2,14,767.662
txact,64,2,15,733.845
txact,64,2,21,651.961
txact,64,2,22,681.403
txact,64,2,23,775.433
txact,64,2,24,708.519
txact,64,2,25,748.877
txact,64,2,31,682.281
